date,country,market,category,commodity,unit,currency,pricetype,price,usdprice,latitude,longitude
2020-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2650.52,0.7164,1.7005,33.8767
2020-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2809.92,0.7594,0.9988,32.1718
2020-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3268.44,0.8834,2.3452,33.999
2020-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3615.01,0.977,2.9893,30.6
2020-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4135.47,1.1177,-0.9192,33.1258
2020-08-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4341.53,1.1734,1.4226,31.9381
2020-09-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4525.46,1.2231,3.9707,30.1562
2020-10-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4155.69,1.1232,-0.0974,29.9539
2020-11-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3619.16,0.9782,1.4417,31.2879
2020-12-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3175.9,0.8584,-0.8639,31.6763
2021-01-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2976.84,0.8046,2.4797,30.7179
2021-02-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2875.23,0.7771,0.7465,31.8497
2021-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2892.24,0.7817,-0.8612,34.2589
2021-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3084.11,0.8335,1.3966,32.2433
2021-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3225.62,0.8718,0.9586,33.8151
2021-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3496.56,0.945,-0.016,31.3414
2021-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3552.51,0.9601,1.2352,33.2896
2021-08-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3997.55,1.0804,0.3852,34.6241
2021-09-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3851.25,1.0409,1.1264,33.4424
2021-10-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3651.43,0.9869,-1.23,30.3463
2021-11-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3327.36,0.8993,-1.4472,30.6169
2021-12-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3036.1,0.8206,-0.8694,32.9488
2022-01-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2840.94,0.7678,1.7445,32.7871
2022-02-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2500.22,0.6757,-1.473,34.2082
2022-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2685.93,0.7259,-0.5724,33.7739
2022-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2769.43,0.7485,-0.0507,34.5615
2022-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2959.79,0.7999,1.9395,34.9171
2022-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3478.42,0.9401,3.135,31.3194
2022-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3957.32,1.0695,1.9242,30.7683
2022-08-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4322.33,1.1682,0.3105,30.0218
2022-09-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4405.74,1.1907,0.4749,29.7028
2022-10-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4081.1,1.103,2.6335,33.4237
2022-11-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3919.15,1.0592,0.3078,34.4061
2022-12-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3646.84,0.9856,-0.7816,30.3761
2023-01-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3154.02,0.8524,-0.5142,32.3394
2023-02-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2838.09,0.7671,-1.4772,29.6895
2023-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3048.89,0.824,1.8324,30.2853
2023-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3282.97,0.8873,3.5182,32.4955
2023-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3499.41,0.9458,0.0572,29.8728
2023-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3759.6,1.0161,0.1801,33.1836
2023-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3897.15,1.0533,-1.3965,32.8169
2023-08-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4322.7,1.1683,3.4812,30.9698
2023-09-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4212.65,1.1386,1.6552,31.7393
2023-10-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4042.05,1.0924,2.6369,32.6615
2023-11-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3627.22,0.9803,4.1055,31.8641
2023-12-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3238.66,0.8753,-1.4289,33.8986
2024-01-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2948.46,0.7969,0.8254,30.108
2024-02-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2821.96,0.7627,0.7515,33.2859
2024-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,2869.21,0.7755,3.9808,30.5636
2024-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3225.97,0.8719,3.3962,34.5279
2024-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3427.95,0.9265,1.1779,33.5609
2024-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3868.22,1.0455,0.6606,32.3919
2024-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4493.38,1.2144,2.6675,33.828
2024-08-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5074.31,1.3714,-0.9037,34.4815
2024-09-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4962.77,1.3413,3.0492,30.1393
2024-10-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4946.35,1.3369,2.7385,29.725
2024-11-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4779.51,1.2918,0.6497,33.4843
2024-12-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4218.22,1.1401,0.7494,31.3233
2025-01-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4257.65,1.1507,1.8116,31.8094
2025-02-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4174.31,1.1282,3.8317,32.1253
2025-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4344.31,1.1741,0.6501,31.7282
2025-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4637.02,1.2532,-0.5716,33.2966
2025-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4777.64,1.2913,3.9429,30.9154
2025-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5094.11,1.3768,2.795,34.3576
2025-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5512.5,1.4899,-0.3481,30.6031
2025-08-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5791.1,1.5652,1.17,31.001
2025-09-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5889.31,1.5917,1.2445,34.7804
2025-10-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5584.74,1.5094,1.3244,30.1977
2025-11-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,5034.22,1.3606,0.1802,33.7299
2025-12-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4453.94,1.2038,3.6394,34.9167
2026-01-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3849.39,1.0404,3.9321,29.9878
2026-02-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3681.16,0.9949,0.2355,32.5857
2026-03-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3357.28,0.9074,3.321,32.9305
2026-04-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3506.71,0.9478,-0.5577,30.9676
2026-05-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,3850.5,1.0407,3.356,32.7548
2026-06-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4199.95,1.1351,0.1874,31.6048
2026-07-01,Uganda,Kampala,cereals and tubers,Rice,KG,UGX,Retail,4734.44,1.2796,2.8321,33.7707
2018-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,784.5,0.212,3.8668,30.2515
2018-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,732.97,0.1981,-0.9277,31.0285
2018-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,694.02,0.1876,-0.4769,31.8333
2018-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,763.02,0.2062,-0.102,33.4353
2018-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,901.7,0.2437,3.4851,31.4323
2018-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1046.0,0.2827,-0.0841,30.9219
2018-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1141.81,0.3086,3.8581,34.3951
2018-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1179.83,0.3189,1.4507,32.2493
2018-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1176.33,0.3179,1.5584,31.9466
2018-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1117.5,0.302,-0.7837,34.7421
2018-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1072.4,0.2898,3.9333,30.4833
2018-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,980.58,0.265,-0.316,30.9672
2019-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,930.07,0.2514,-0.822,34.551
2019-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,922.78,0.2494,1.9663,32.1111
2019-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,943.5,0.255,1.5318,30.6111
2019-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,844.31,0.2282,3.1644,33.6047
2019-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,849.13,0.2295,-0.6286,34.5716
2019-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,895.95,0.2421,-1.2144,31.449
2019-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,968.92,0.2619,2.0494,33.6545
2019-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1056.86,0.2856,-0.2919,34.5884
2019-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1005.03,0.2716,2.1424,29.6125
2019-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,879.43,0.2377,0.1011,29.9351
2019-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,833.43,0.2253,-0.7645,30.4226
2019-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,733.83,0.1983,0.7397,34.578
2020-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,625.41,0.169,2.6392,32.0899
2020-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,578.25,0.1563,1.9183,32.153
2020-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,596.8,0.1613,0.4535,30.5571
2020-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,662.44,0.179,3.3222,29.8174
2020-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,679.14,0.1836,3.5872,33.6479
2020-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,790.98,0.2138,1.5291,33.164
2020-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,920.87,0.2489,3.901,31.5782
2020-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1053.45,0.2847,0.7979,32.6338
2020-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1104.94,0.2986,1.4009,34.4983
2020-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1092.69,0.2953,2.1883,31.4488
2020-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,962.97,0.2603,1.0083,30.2794
2020-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,868.82,0.2348,2.3047,33.1398
2021-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,816.13,0.2206,-1.3873,31.3634
2021-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,833.35,0.2252,2.9355,34.2474
2021-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,790.5,0.2136,2.3067,30.2986
2021-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,830.62,0.2245,-0.7097,31.131
2021-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,940.09,0.2541,3.6889,30.6936
2021-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1095.59,0.2961,2.4979,34.7458
2021-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1071.27,0.2895,-0.0459,32.9776
2021-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1208.57,0.3266,4.0639,31.7583
2021-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1182.87,0.3197,-1.3676,31.7603
2021-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1118.97,0.3024,1.9783,31.9973
2021-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1053.85,0.2848,3.3677,31.34
2021-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,983.35,0.2658,1.292,33.0139
2022-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,849.64,0.2296,-0.108,34.5284
2022-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,827.79,0.2237,3.3069,34.8823
2022-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,776.22,0.2098,2.8586,33.718
2022-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,939.45,0.2539,1.1018,30.8972
2022-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1052.35,0.2844,0.1491,30.9922
2022-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1215.23,0.3284,0.8369,30.7818
2022-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1316.26,0.3557,3.4052,30.5056
2022-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1399.56,0.3783,0.4159,33.9066
2022-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1520.52,0.411,-0.7115,33.7814
2022-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1350.3,0.3649,0.7234,34.9925
2022-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1156.61,0.3126,-0.6224,31.8831
2022-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1182.64,0.3196,3.8175,34.8964
2023-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1080.85,0.2921,-0.7134,33.87
2023-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1026.02,0.2773,3.5436,33.1826
2023-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,953.22,0.2576,3.2454,30.5523
2023-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1001.44,0.2707,1.6475,32.3041
2023-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1161.27,0.3139,2.2203,34.957
2023-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1397.27,0.3776,-0.9574,33.5304
2023-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1635.54,0.442,0.3145,32.0905
2023-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1803.76,0.4875,-1.2069,33.2302
2023-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1705.8,0.461,2.9885,34.0934
2023-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1543.24,0.4171,0.875,31.3363
2023-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1505.62,0.4069,3.0679,32.2528
2023-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1315.83,0.3556,-0.6797,34.347
2024-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1260.67,0.3407,-0.6249,32.4827
2024-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1127.8,0.3048,-1.199,29.6028
2024-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1088.25,0.2941,2.9154,29.7881
2024-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1143.71,0.3091,3.1918,30.5072
2024-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1253.65,0.3388,3.4066,34.0449
2024-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1392.68,0.3764,3.1694,30.1009
2024-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1533.26,0.4144,2.7054,30.9902
2024-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1639.07,0.443,1.3738,33.6514
2024-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1805.55,0.488,0.5971,30.7836
2024-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1657.11,0.4479,2.7835,30.2421
2024-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1533.34,0.4144,-0.4951,30.5469
2024-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1434.97,0.3878,0.7715,34.9481
2025-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1313.52,0.355,2.2252,32.0231
2025-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1250.21,0.3379,3.488,34.8682
2025-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1088.65,0.2942,-0.4039,30.7923
2025-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1138.19,0.3076,0.1478,33.5675
2025-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1196.04,0.3233,1.6402,34.0742
2025-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1481.78,0.4005,-1.3485,29.8671
2025-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1542.24,0.4168,1.2713,31.005
2025-08-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1554.99,0.4203,2.8201,34.0637
2025-09-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1499.41,0.4052,0.6966,31.0618
2025-10-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1451.08,0.3922,0.2941,32.6461
2025-11-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1251.05,0.3381,-1.1233,29.6058
2025-12-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1024.13,0.2768,3.5987,33.09
2026-01-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,954.74,0.258,3.5745,32.1378
2026-02-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,953.28,0.2576,3.8326,29.9212
2026-03-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1061.46,0.2869,1.8389,30.6556
2026-04-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1074.68,0.2905,-0.2797,30.1354
2026-05-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1107.15,0.2992,0.9096,30.5511
2026-06-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1240.96,0.3354,3.4036,31.3301
2026-07-01,Uganda,Kampala,cereals and tubers,Cassava,KG,UGX,Retail,1324.72,0.358,-1.185,31.5298
2018-01-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1004.57,0.2715,1.9798,30.7091
2018-02-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,942.86,0.2548,3.7991,30.1391
2018-03-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,893.35,0.2414,-0.8426,32.9457
2018-04-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,904.63,0.2445,3.3586,33.6731
2018-05-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1060.19,0.2865,1.4985,34.9821
2018-06-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1149.3,0.3106,0.7872,31.3493
2018-07-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1245.61,0.3367,1.7881,33.9534
2018-08-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1297.8,0.3508,4.0782,32.2927
2018-09-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1310.96,0.3543,0.7659,32.7577
2018-10-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1241.63,0.3356,0.3302,30.6433
2018-11-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1193.61,0.3226,3.437,32.7824
2018-12-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1132.77,0.3062,0.8294,31.9302
2019-01-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1024.53,0.2769,3.7826,34.637
2019-02-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,962.19,0.2601,0.3768,32.0357
2019-03-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1030.81,0.2786,1.1324,33.1573
2019-04-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1065.78,0.288,0.3281,31.4669
2019-05-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1182.17,0.3195,-0.9606,30.4967
2019-06-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1389.15,0.3754,0.7179,30.7585
2019-07-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1514.05,0.4092,2.8066,30.9901
2019-08-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1557.82,0.421,3.7868,32.8259
2019-09-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1607.4,0.4344,-1.2003,34.7058
2019-10-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1496.44,0.4044,3.7662,32.7265
2019-11-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1350.9,0.3651,-1.2803,33.2743
2019-12-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1214.93,0.3284,-1.3488,33.6147
2020-01-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,994.6,0.2688,1.3296,32.1151
2020-02-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,943.36,0.255,2.9839,31.3859
2020-03-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,948.49,0.2563,0.6264,32.6514
2020-04-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1019.16,0.2754,-0.5846,33.7845
2020-05-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1029.85,0.2783,1.558,34.8132
2020-06-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1083.12,0.2927,3.3772,30.6131
2020-07-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1154.0,0.3119,3.5054,31.6221
2020-08-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1097.89,0.2967,3.1225,32.2015
2020-09-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1093.17,0.2955,4.0982,32.8789
2020-10-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1088.38,0.2942,0.6089,31.8551
2020-11-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,932.32,0.252,3.0301,34.1237
2020-12-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,839.9,0.227,0.2316,34.3214
2021-01-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,750.92,0.203,1.4666,32.1038
2021-02-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,746.35,0.2017,-0.5687,33.209
2021-03-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,750.44,0.2028,2.0267,29.8165
2021-04-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,833.5,0.2253,1.4768,30.7574
2021-05-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,921.17,0.249,-0.4257,31.4584
2021-06-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,990.92,0.2678,3.8997,31.787
2021-07-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1120.21,0.3028,4.0542,30.036
2021-08-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1228.48,0.332,3.467,33.0249
2021-09-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1194.46,0.3228,0.9571,29.7939
2021-10-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1104.72,0.2986,4.1632,34.777
2021-11-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,1010.12,0.273,2.523,31.2295
2021-12-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,890.48,0.2407,-1.2428,34.6537
2022-01-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,758.98,0.2051,-0.8302,29.9231
2022-02-01,Uganda,Kampala,cereals and tubers,Sorghum,KG,UGX,Retail,776.4,0.2098,-0.6122,32.4885
